Interior Designer, New York,Ideal Home Renovations,10075,(646) 761-0551,NY,229 E 79th St,"229 E 79th St, New York, NY 10075","renovation services, New York, New York",http://www.idealhomerenovations.com/
General Contractor, New York,Crafted Kitchen Remodeling & Renovations Contractors,10018,(212) 391-9700,NY,110 W 40th St,"110 W 40th St, New York, NY 10018","renovation services, New York, New York",http://craftedkitchen.com/
Construction Company, NY 10009,Renovation NY,,(917) 531-7991,,New York,"New York, NY 10009","renovation services, New York, New York",http://www.renovationny.com/
General Contractor, Brooklyn,Universal Renovation NYC INC,11234,(347) 865-8387,NY,1350 E 66th St,"1350 E 66th St, Brooklyn, NY 11234","renovation services, New York, New York",http://universalrenovation.com/
Dry Wall Contractor, Queens,General Renovation,11434,(646) 624-4386,NY,114-05 170th St #3d,"114-05 170th St #3d, Queens, NY 11434","renovation services, New York, New York",
General Contractor, Brooklyn,Captain Renovation & Contracting Inc,11217,(718) 972-4646,NY,313 Butler St,"313 Butler St, Brooklyn, NY 11217","renovation services, New York, New York",http://captaincontracting.com/
Contractor, NY 11231,The CHS Group,,(800) 357-7474,,Brooklyn,"Brooklyn, NY 11231","renovation services, New York, New York",http://www.thechsgroup.us/
Construction Company, New York,Batiment Renovation,10012,(212) 203-3088,NY,14 Murray Street #203,"14 Murray Street #203, New York, NY 10012","renovation services, New York, New York",http://batimentny.com/
Construction Company, Queens,Solid Renovation,11418,(917) 300-5522,NY,87-17 102nd St,"87-17 102nd St, Queens, NY 11418","renovation services, New York, New York",http://www.solidrenovation.com/
Construction Company, Queens,"Renovation Group, Inc.",11375,(718) 690-1370,NY,112-26 69th Rd,"112-26 69th Rd, Queens, NY 11375","renovation services, New York, New York",http://www.nrgmagic.com/
General Contractor, New York,Eurostruct,10075,(212) 535-3407,NY,12 E 78th St,"12 E 78th St, New York, NY 10075","renovation services, New York, New York",http://eurostruct.com/
General Contractor, NY 10002,Khan Home Improvement General Contractor,,(718) 633-2220,,New York,"New York, NY 10002","renovation services, New York, New York",http://www.khanhomeimprovement.com/
Construction Company, New York,LMA Group,10010,(212) 366-5555,NY,45 W 21st St,"45 W 21st St, New York, NY 10010","renovation services, New York, New York",http://lmagroupinc.com/
General Contractor, New York,Sweeten,10002,(212) 671-1713,NY,195 Chrystie St #502f,"195 Chrystie St #502f, New York, NY 10002","renovation services, New York, New York",
General Contractor, Brooklyn,Khan Home Improvement General Contractor,11218,(718) 633-2220,NY,543 McDonald Ave,"543 McDonald Ave, Brooklyn, NY 11218","renovation services, New York, New York",http://www.khanhomeimprovement.com/
General Contractor, New York,NYKB,10010,(212) 242-3500,NY,8 W 25th St,"8 W 25th St, New York, NY 10010","renovation services, New York, New York",http://www.nykb.com/
General Contractor, New York,KRS Renovation Corporation,10036,(212) 246-4101,NY,404 W 46th St,"404 W 46th St, New York, NY 10036","renovation services, New York, New York",
General Contractor, Brooklyn,Creative Renovations LLC,11231,(718) 858-8900,NY,271 Columbia St,"271 Columbia St, Brooklyn, NY 11231","renovation services, New York, New York",http://creativeren.com/
Construction Company, Queens,Gotham Builders,11361,(800) 444-4923,NY,203-20 Rocky Hill Rd,"203-20 Rocky Hill Rd, Queens, NY 11361","renovation services, New York, New York",http://www.gothambuildersofnewyork.com/
General Contractor, Queens,GRNY Renovation Queens,11375,(212) 380-6171,NY,Forest Hills,"Forest Hills, Queens, NY 11375","renovation services, New York, New York",http://www.grnyrenovation.com/
General Contractor, New York,E S Renovation & Construction,10016,(212) 243-7281,NY,166 E 34th St # 21K,"166 E 34th St # 21K, New York, NY 10016","renovation services, New York, New York",http://esrenovation.com/
Construction Company, Brooklyn,High Tech Construction - Brownstone Facade Restoration,11218,(347) 792-1266,NY,3623 15th Ave,"3623 15th Ave, Brooklyn, NY 11218","renovation services, New York, New York",http://www.hightechconstructionco.com/
Contractor, NY 10024,Painter and Carpenter Home Renovation LLC,,(347) 924-7182,,New York,"New York, NY 10024","renovation services, New York, New York",http://www.painterandcarpenter.com/
General Contractor, NY 10458,Eden General Construction Inc.,,(212) 369-6666,,Bronx,"Bronx, NY 10458","renovation services, New York, New York",http://www.contractorinny.com/
Kitchen Remodeler, New York,KBR - Design & Build,10001,(212) 475-8000,NY,838 6th Avenue 5th Floor,"838 6th Avenue 5th Floor, New York, NY 10001","renovation services, New York, New York",http://www.kbremodel.com/
Construction Company, Queens,Cristom Construction,11357,(718) 747-4747,NY,151-01 14th Ave,"151-01 14th Ave, Queens, NY 11357","renovation services, New York, New York",http://www.cristomconstruction.com/
Construction Company, Brooklyn,Big Apple Remodeling Corporation.,11222,(718) 314-7074,NY,952 Manhattan Ave,"952 Manhattan Ave, Brooklyn, NY 11222","renovation services, New York, New York",http://www.bigappleremodelingny.com/
Kitchen Remodeler, Bronx,"Enri's Preservation & Creation, LLC",10462,(646) 209-1245,NY,2107 Wallace Ave,"2107 Wallace Ave, Bronx, NY 10462","renovation services, New York, New York",http://www.enrisallinteriorrenovation.com/
Construction Company, Queens,A and E Brothers NY,11378,(347) 916-1799,NY,Ridgewood,"Ridgewood, Queens, NY 11378","renovation services, New York, New York",http://aandebrothersny.com/
Construction Company, 39 W 37th St,"Rusk Renovations, Inc.",York,(212) 544-0986,New,15th Floor,"15th Floor, 39 W 37th St, New York, NY 10018","renovation services, New York, New York",http://www.ruskrenovations.com/
Interior Designer, New York,Encore Decor Ltd,10113,(212) 694-6309,NY,Old Chelsea Station,"Old Chelsea Station, New York, NY 10113","renovation services, New York, New York",http://www.encoredecor.com/
General Contractor, New York,Interior Renovations NYC,10001,(646) 685-3177,NY,244 5th Ave l214,"244 5th Ave l214, New York, NY 10001","renovation services, New York, New York",http://interiorrenovations.nyc/
Construction Company, New York,GreenStreet Inc.,10016,(212) 234-1027,NY,303 5th Ave #1702,"303 5th Ave #1702, New York, NY 10016","renovation services, New York, New York",http://greenstreetinc.com/
General Contractor, 16D,JMPB Enterprises,York,(212) 371-2222,New,1175 York Ave,"1175 York Ave, 16D, New York, NY 10065","renovation services, New York, New York",http://www.jmpbenterprises.com/
Construction Company, New York,Mamais Contracting Corporation.,10027,(212) 865-1666,NY,256 W 124th St,"256 W 124th St, New York, NY 10027","renovation services, New York, New York",http://www.mamais.com/
Medical Billing Service, New York,Medical Billing Services New York,10018,(800) 966-9270,NY,242 W 36th St,"242 W 36th St, New York, NY 10018","renovation services, New York, New York",http://www.medical-billing.com/
Kitchen Remodeler, New York,Klein Kitchen & Bath,10075,(212) 717-1726,NY,1504 2nd Ave,"1504 2nd Ave, New York, NY 10075","renovation services, New York, New York",http://www.kleinkitchenandbath.com/
Construction Company, New York,Interior Building Services New York City,10016,(212) 300-7353,NY,105 E 34th St,"105 E 34th St, New York, NY 10016","renovation services, New York, New York",http://www.kitchenrenovationnyc.com/
General Contractor, Queens,PTL Renovation Inc,11365,(718) 380-2478,NY,7172 162nd St,"7172 162nd St, Queens, NY 11365","renovation services, New York, New York",
General Contractor, Brooklyn,Townhouse Therapy,11238,(917) 658-6104,NY,103 St James Pl,"103 St James Pl, Brooklyn, NY 11238","renovation services, New York, New York",http://townhouse-therapy.com/
Window Installation Service, IN 46256,Indiana Renovation Concepts,,(317) 426-5304,,Indianapolis,"Indianapolis, IN 46256","renovation services, Indianapolis, Indiana",http://www.indianarenovationconceptsonline.com/
Kitchen Remodeler, Indianapolis,Steve Gray Renovations,46256,(317) 596-0928,IN,7111 Freemont Court,"7111 Freemont Court, Indianapolis, IN 46256","renovation services, Indianapolis, Indiana",http://www.stevegrayrenovations.com/
General Contractor, IN 46032,Renovation Plus,,(317) 572-5951,,Carmel,"Carmel, IN 46032","renovation services, Indianapolis, Indiana",http://www.indianapolisremodelingservice.net/
Custom Home Builder, Indianapolis,"WrightWorks, LLC",46220,(317) 925-7106,IN,5207 N College Ave Suite 1,"5207 N College Ave Suite 1, Indianapolis, IN 46220","renovation services, Indianapolis, Indiana",http://www.wrightworks.net/
Swimming Pool Contractor, Indianapolis,Anthony's Classic Pool Renovations,46236,(317) 823-2240,IN,10126 Alexia Dr,"10126 Alexia Dr, Indianapolis, IN 46236","renovation services, Indianapolis, Indiana",http://www.anthonyspoolplastering.com/
Fence Contractor, Indianapolis,Edg Custom Renovations LLC,46226,(312) 288-0658,IN,5250 N Kercheval Dr,"5250 N Kercheval Dr, Indianapolis, IN 46226","renovation services, Indianapolis, Indiana",
Bathroom Remodeler, Indianapolis,"DK Investment Renovations, Inc",46226,(317) 506-4635,IN,3130 N Richardt Ave,"3130 N Richardt Ave, Indianapolis, IN 46226","renovation services, Indianapolis, Indiana",
Architect, Indianapolis,Brenner Design Inc,46204,(317) 262-1220,IN,620 N Delaware St,"620 N Delaware St, Indianapolis, IN 46204","renovation services, Indianapolis, Indiana",http://brennerdesign.com/
General Contractor, IN 46143,A New Horizon Renovations LLP,,(317) 893-2784,,Greenwood,"Greenwood, IN 46143","renovation services, Indianapolis, Indiana",http://www.anhrrenovations.com/
Contractor, Indianapolis,"Extreme Property Solutions, LLC",46234,(317) 777-7751,IN,8751 Rockville Rd,"8751 Rockville Rd, Indianapolis, IN 46234","renovation services, Indianapolis, Indiana",
Kitchen Remodeler, IN 46260,Booher Remodeling Company,,(317) 852-5546,,Indianapolis,"Indianapolis, IN 46260","renovation services, Indianapolis, Indiana",http://www.booherbuilding.com/
Swimming Pool Contractor, IN 46256,Imperial Pool and Spa Service,,(317) 280-3827,,Indianapolis,"Indianapolis, IN 46256","renovation services, Indianapolis, Indiana",http://www.poolrepaircompanyindianapolis.com/
Kitchen Remodeler, Indianapolis,Greg Kearns Builder Designer,46236,(317) 289-7807,IN,7962 Oaklandon Rd Suite 104,"7962 Oaklandon Rd Suite 104, Indianapolis, IN 46236","renovation services, Indianapolis, Indiana",http://www.gregkearnsbuilderdesigner.com/
Architect, Indianapolis,Architura Corporation,46204,(317) 348-1000,IN,55 Monument Cir,"55 Monument Cir, Indianapolis, IN 46204","renovation services, Indianapolis, Indiana",http://www.archituracorp.com/
Engineering Consultant, Indianapolis,R E Dimond & Associates,46204,(317) 634-4672,IN,732 N Capitol Ave,"732 N Capitol Ave, Indianapolis, IN 46204","renovation services, Indianapolis, Indiana",http://redimond.com/
General Contractor, Carmel,"Centennial Construction & Remodeling Services, Inc.",46032,(317) 848-7634,IN,940 3rd Ave SW,"940 3rd Ave SW, Carmel, IN 46032","renovation services, Indianapolis, Indiana",http://www.centennialconstructionremodeling.com/
General Contractor, Indianapolis,"CMH Builders, Inc.",46268,(317) 714-6536,IN,8847 Commerce Park Pl,"8847 Commerce Park Pl, Indianapolis, IN 46268","renovation services, Indianapolis, Indiana",http://www.cmhbuilders.com/
Swimming Pool Contractor, Indianapolis,RenoSys Corporation,46220,(800) 783-7005,IN,2825 E 55th Pl,"2825 E 55th Pl, Indianapolis, IN 46220","renovation services, Indianapolis, Indiana",http://www.renosys.com/
General Contractor, IN 46112,Top Down Renovations,,(317) 407-1368,,Brownsburg,"Brownsburg, IN 46112","renovation services, Indianapolis, Indiana",http://www.topdownrenovations.com/
Construction Company, IN 46203,Paul's Remodeling and Construction,,(317) 473-4078,,Indianapolis,"Indianapolis, IN 46203","renovation services, Indianapolis, Indiana",http://www.paulsremodelingconstruction.com/
Construction Company, Indianapolis,Stenz Construction Corporation,46204,(317) 262-4999,IN,429 N Pennsylvania St,"429 N Pennsylvania St, Indianapolis, IN 46204","renovation services, Indianapolis, Indiana",http://www.stenzcorp.com/
Fire Damage Restoration Service, Indianapolis,Ardsley Group,46205,(317) 259-0392,IN,5149 N Keystone Ave,"5149 N Keystone Ave, Indianapolis, IN 46205","renovation services, Indianapolis, Indiana",http://www.ardsleygroup.com/
General Contractor, Greenwood,"Gettum Associates, Inc",46142,(317) 888-5681,IN,4984 W Smith Valley Rd,"4984 W Smith Valley Rd, Greenwood, IN 46142","renovation services, Indianapolis, Indiana",http://www.gettum.com/
General Contractor, Fishers,H & H Renovations,46038,(312) 288-0851,IN,13265 La Canada Blvd,"13265 La Canada Blvd, Fishers, IN 46038","renovation services, Indianapolis, Indiana",
Real Estate Agency, Indianapolis,Litz Group,46204,(317) 882-8600,IN,749 Massachusetts Ave,"749 Massachusetts Ave, Indianapolis, IN 46204","renovation services, Indianapolis, Indiana",http://www.litzgroup.com/
Construction Company, Carmel,"CRG Residential, LLC",46032,(317) 575-9400,IN,805 City Center Dr,"805 City Center Dr, Carmel, IN 46032","renovation services, Indianapolis, Indiana",http://crgresidential.com/
General Contractor, Memphis,M & M Renovations,38116,(901) 345-5000,TN,840 Dolan Rd,"840 Dolan Rd, Memphis, TN 38116","renovation services, Memphis, Tennessee",
General Contractor, TN 38117,SCC Residential Design & Construction,,(901) 338-4390,,Memphis,"Memphis, TN 38117","renovation services, Memphis, Tennessee",http://www.sccdesignbuild.com/
Painter, Memphis,All Wall Concepts,38125,(901) 237-3672,TN,7493 Bronze Dr,"7493 Bronze Dr, Memphis, TN 38125","renovation services, Memphis, Tennessee",http://www.allwallconcepts.com/
Kitchen Remodeler, Memphis,"Memphis Home Renovations, LLC",38111,(901) 485-2046,TN,2889 Poplar Ave,"2889 Poplar Ave, Memphis, TN 38111","renovation services, Memphis, Tennessee",http://memphishomerenovations.com/
Construction Company, Memphis,Midtown Renovations,38104,(901) 605-2603,TN,2270 York Ave,"2270 York Ave, Memphis, TN 38104","renovation services, Memphis, Tennessee",
General Contractor, Memphis,Sky Renovations & Development Group,38106,(901) 800-2217,TN,1178 Norris Rd,"1178 Norris Rd, Memphis, TN 38106","renovation services, Memphis, Tennessee",
General Contractor, Memphis,Capital Construction,38104,(901) 870-3506,TN,89 N Cooper St,"89 N Cooper St, Memphis, TN 38104","renovation services, Memphis, Tennessee",http://capitalconstructionmemphis.com/
Construction Company, Memphis,Luxury Additions And Renovations,38018,(901) 483-7026,TN,Cordova,"Cordova, Memphis, TN 38018","renovation services, Memphis, Tennessee",http://www.luxuryadditionsandrenovations.com/home.html
Water Damage Restoration Service, Memphis,Memphis RCI Restoration Services: Water•Fire•Wind Damage Cleanup Company,38118,(901) 854-4447,TN,3665 S Perkins Rd #8,"3665 S Perkins Rd #8, Memphis, TN 38118","renovation services, Memphis, Tennessee",http://rcirestorationservices.com/
General Contractor, Memphis,"Garner Specialties, LLC",38018,(901) 598-7800,TN,803 Willow Tree Cir,"803 Willow Tree Cir, Memphis, TN 38018","renovation services, Memphis, Tennessee",http://www.garnerspecialties.com/
General Contractor, Memphis,Nu-Prime of Memphis,38114,(901) 323-2248,TN,1420 Airways Blvd,"1420 Airways Blvd, Memphis, TN 38114","renovation services, Memphis, Tennessee",http://www.nuprime.com/
General Contractor, TN 38125,Bennett Construction,,(901) 313-4935,,Memphis,"Memphis, TN 38125","renovation services, Memphis, Tennessee",http://www.memphisremodelingcontractor.org/
